gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC
ENSG00000117450	ENST00000319248.13	149.1373502	1	2.68E-34	5.38E-32	0.211987998	0.349875282	0.722858154
ENSG00000173812	ENST00000310837.8	147.0174225	1	7.78E-34	1.54E-31	0.126585004	0.039319551	-1.686787745
ENSG00000168028	ENST00000478027.3	145.4891609	1	1.68E-33	3.28E-31	0.082120362	0.022729104	-1.853199192
ENSG00000100567	ENST00000216455.9	143.6253655	1	4.29E-33	8.28E-31	0.246131727	0.591520509	1.264997553
ENSG00000178982	ENST00000248342.9	143.1585979	1	5.43E-33	1.03E-30	0.508989639	0.781271059	0.618186884
ENSG00000145741	ENST00000514505.7	141.0359047	1	1.58E-32	2.97E-30	0.098027725	0.020572153	-2.252497081
ENSG00000088832	ENST00000678325.1	140.7821515	1	1.80E-32	3.33E-30	0.00574049	0.081226231	3.822699827
ENSG00000198931	ENST00000378364.8	140.5203225	1	2.05E-32	3.75E-30	0.321374138	0.578981454	0.849263302
ENSG00000089157	ENST00000551217.1	140.4101941	1	2.17E-32	3.91E-30	0.105150295	0.032576309	-1.690557848
ENSG00000089157	ENST00000552292.5	140.2538854	1	2.34E-32	4.18E-30	0.129487588	0.047524796	-1.446061467
ENSG00000156482	ENST00000396070.6	139.7662388	1	2.99E-32	5.27E-30	0.114409091	0.053025975	-1.109430535
ENSG00000111640	ENST00000396861.5	139.7028192	1	3.09E-32	5.38E-30	0.117461224	0.201422201	0.778038124
ENSG00000126067	ENST00000373237.4	139.5886098	1	3.27E-32	5.62E-30	0.551449035	0.872223232	0.66146986
ENSG00000089009	ENST00000424576.6	138.6105191	1	5.36E-32	9.09E-30	0.317433334	0.448531888	0.498756919
ENSG00000275903	ENST00000619951.2	138.1656989	1	6.70E-32	1.12E-29	0.498763195	0.809771527	0.699159908
ENSG00000185651	ENST00000545681.2	138.0304527	1	7.18E-32	1.19E-29	0.138123337	0.038056546	-1.859740557
ENSG00000104529	ENST00000395119.7	137.3255195	1	1.02E-31	1.68E-29	0.147424831	0.26197752	0.829463483
ENSG00000088832	ENST00000612074.5	137.059214	1	1.17E-31	1.89E-29	0.00521139	0.0777645	3.899371631
ENSG00000008394	ENST00000396210.8	136.5514321	1	1.51E-31	2.42E-29	0.135679776	0.330817888	1.285831554
ENSG00000168028	ENST00000697734.1	135.5810543	1	2.46E-31	3.90E-29	0.082574223	0.024103462	-1.776451094
ENSG00000117450	ENST00000262746.5	135.5376939	1	2.52E-31	3.94E-29	0.221027036	0.353129801	0.675975725
ENSG00000105974	ENST00000451122.5	135.1834755	1	3.01E-31	4.66E-29	0.048727028	0.135590112	1.476457835
ENSG00000204628	ENST00000376817.8	134.5528333	1	4.14E-31	6.33E-29	0.109143227	0.047035196	-1.214409968
ENSG00000204628	ENST00000502905.5	134.3766057	1	4.52E-31	6.84E-29	0.076158208	0.026621315	-1.5164177
ENSG00000285246	ENST00000643069.2	133.5287134	1	6.93E-31	1.04E-28	0.546761152	0.735462188	0.427740428
ENSG00000101182	ENST00000442551.5	132.6329603	1	1.09E-30	1.61E-28	0.380516871	0.129894818	-1.550616545
ENSG00000116288	ENST00000469225.1	132.075829	1	1.44E-30	2.10E-28	0.130808014	0.035108488	-1.89755915
ENSG00000167996	ENST00000620041.5	132.0626595	1	1.45E-30	2.10E-28	0.224001725	0.149457572	-0.583773849
ENSG00000101608	ENST00000578038.1	132.0186256	1	1.48E-30	2.13E-28	0.147973014	0.042627825	-1.795466736
ENSG00000167088	ENST00000582475.1	131.0615251	1	2.40E-30	3.41E-28	0.124969803	0.031043974	-2.009194365
ENSG00000142168	ENST00000270142.11	130.1934527	1	3.72E-30	5.23E-28	0.520765425	0.694284909	0.414894145
ENSG00000087302	ENST00000261700.8	129.0639062	1	6.57E-30	9.16E-28	0.302096202	0.610851127	1.015812774
ENSG00000111229	ENST00000228825.12	128.8063757	1	7.48E-30	1.02E-27	0.618584238	0.882345617	0.512373801
ENSG00000111229	ENST00000467622.2	128.8063757	1	7.48E-30	1.02E-27	0.381415762	0.117654383	-1.696809399
ENSG00000282986	ENST00000635567.2	128.4938223	1	8.75E-30	1.19E-27	0.512920602	0.776821757	0.598848088
ENSG00000167863	ENST00000301587.9	128.3275088	1	9.52E-30	1.28E-27	0.754720097	0.93037821	0.301875617
ENSG00000129559	ENST00000250495.10	127.4530298	1	1.48E-29	1.96E-27	0.548756391	0.735784025	0.423116518
ENSG00000293319	ENST00000393394.5	126.8283321	1	2.03E-29	2.64E-27	0.921352808	0.981375095	0.091050956
ENSG00000293319	ENST00000631958.1	126.8283321	1	2.03E-29	2.64E-27	0.078647192	0.018624905	-2.078162213
ENSG00000205542	ENST00000380635.5	125.129343	1	4.77E-29	6.16E-27	0.153704763	0.062723898	-1.293074741
ENSG00000205542	ENST00000380633.1	125.0991185	1	4.84E-29	6.20E-27	0.153699278	0.062724157	-1.2930173
ENSG00000275214	ENST00000618321.1	122.4493097	1	1.84E-28	2.34E-26	0.068389888	0.014423155	-2.245396233
ENSG00000239672	ENST00000013034.3	122.3310747	1	1.95E-28	2.46E-26	0.110668764	0.04016791	-1.462132797
ENSG00000116288	ENST00000377493.9	118.8551839	1	1.13E-27	1.40E-25	0.136187135	0.041260497	-1.722757331
ENSG00000142507	ENST00000575643.1	118.3372748	1	1.46E-27	1.81E-25	0.1746325	0.036566891	-2.255712195
ENSG00000088832	ENST00000381719.8	117.2409331	1	2.54E-27	3.11E-25	0.020575481	0.104854712	2.349393649
ENSG00000034713	ENST00000037243.7	116.997998	1	2.87E-27	3.49E-25	0.427039822	0.840562691	0.976984814
ENSG00000089157	ENST00000313104.9	116.8270974	1	3.13E-27	3.77E-25	0.135423876	0.057234241	-1.242531689
ENSG00000106588	ENST00000445517.1	116.0055097	1	4.74E-27	5.66E-25	0.081188894	0.013107865	-2.630849643
ENSG00000166710	ENST00000648006.3	114.7208745	1	9.06E-27	1.07E-24	0.241381801	0.433767938	0.845606513
ENSG00000136810	ENST00000374517.6	114.0104097	1	1.30E-26	1.52E-24	0.812128505	0.961651715	0.243806455
ENSG00000277791	ENST00000619426.5	113.7561479	1	1.47E-26	1.71E-24	0.536193095	0.814722464	0.603556048
ENSG00000108622	ENST00000578892.5	113.1476665	1	2.00E-26	2.31E-24	0.139131173	0.047137136	-1.561509675
ENSG00000232119	ENST00000371317.10	112.7888814	1	2.40E-26	2.75E-24	0.436431665	0.802006703	0.877858517
ENSG00000105640	ENST00000222247.10	112.611693	1	2.62E-26	2.96E-24	0.552812005	0.693114641	0.326305046
ENSG00000137210	ENST00000379542.10	112.6264792	1	2.61E-26	2.96E-24	0.179221512	0.490055834	1.451202315
ENSG00000265681	ENST00000584364.5	112.5749476	1	2.67E-26	2.99E-24	0.056476583	0.01031749	-2.452560692
ENSG00000106588	ENST00000678034.1	111.3006334	1	5.08E-26	5.64E-24	0.077840541	0.012667123	-2.619432806
ENSG00000184009	ENST00000681842.1	111.0965772	1	5.64E-26	6.20E-24	0.144558008	0.093786807	-0.624191626
ENSG00000166681	ENST00000372635.1	110.5809747	1	7.31E-26	7.86E-24	0.17174671	0.065070058	-1.400216725
ENSG00000204628	ENST00000508682.5	110.6105703	1	7.20E-26	7.86E-24	0.12094968	0.197055862	0.704197722
ENSG00000242028	ENST00000442995.4	110.5957698	1	7.26E-26	7.86E-24	0.81633452	0.942249267	0.206948302
ENSG00000185088	ENST00000439025.1	110.5541893	1	7.41E-26	7.90E-24	0.073122809	0.026189418	-1.481337517
ENSG00000083845	ENST00000598098.5	109.5181329	1	1.25E-25	1.32E-23	0.089583001	0.027417199	-1.708143808
ENSG00000204628	ENST00000507273.5	109.3155578	1	1.38E-25	1.45E-23	0.052239856	0.015809839	-1.724328226
ENSG00000283391	ENST00000637516.1	109.1805142	1	1.48E-25	1.55E-23	0.136854848	0.024137451	-2.50330131
ENSG00000108622	ENST00000583684.5	108.9879395	1	1.63E-25	1.69E-23	0.128001207	0.042933554	-1.575979905
ENSG00000083845	ENST00000596314.5	108.8268879	1	1.77E-25	1.82E-23	0.080352583	0.022762169	-1.819706342
ENSG00000089157	ENST00000546989.5	108.662082	1	1.92E-25	1.95E-23	0.149721798	0.069552756	-1.106104705
ENSG00000142937	ENST00000464658.1	108.6679436	1	1.92E-25	1.95E-23	0.099817727	0.023028818	-2.115855678
ENSG00000127184	ENST00000510447.1	108.560759	1	2.03E-25	2.04E-23	0.04654283	0.007264644	-2.679594941
ENSG00000106588	ENST00000457444.6	108.3455146	1	2.26E-25	2.25E-23	0.092069273	0.018006591	-2.354194657
ENSG00000142507	ENST00000571309.1	108.3121669	1	2.30E-25	2.28E-23	0.183848795	0.045019298	-2.029904253
ENSG00000168028	ENST00000697735.1	108.1875538	1	2.45E-25	2.41E-23	0.066772847	0.019434638	-1.780631346
ENSG00000154277	ENST00000514764.5	107.9112488	1	2.81E-25	2.75E-23	0.129867261	0.044805426	-1.535292434
ENSG00000166710	ENST00000623550.1	107.7433553	1	3.06E-25	2.97E-23	0.11221714	0.024158135	-2.215712052
ENSG00000241837	ENST00000431254.5	106.6303321	1	5.36E-25	5.17E-23	0.104181627	0.026665032	-1.966079896
ENSG00000273594	ENST00000615067.4	106.1493753	1	6.84E-25	6.55E-23	0.078589082	0.170144043	1.114355834
ENSG00000188846	ENST00000481798.1	106.0912934	1	7.04E-25	6.70E-23	0.072362746	0.014710386	-2.298412046
ENSG00000165629	ENST00000356708.12	105.5526912	1	9.24E-25	8.73E-23	0.237200955	0.471424958	0.990918321
ENSG00000104904	ENST00000581150.6	105.5043564	1	9.47E-25	8.89E-23	0.131937639	0.23234081	0.816386388
ENSG00000105974	ENST00000405348.6	105.1502682	1	1.13E-24	1.06E-22	0.269203669	0.1615474	-0.736740538
ENSG00000166681	ENST00000372634.1	104.9642555	1	1.24E-24	1.15E-22	0.181804408	0.073921947	-1.298312511
ENSG00000243678	ENST00000570801.1	104.3565551	1	1.69E-24	1.56E-22	0.076036288	0.020727785	-1.875122117
ENSG00000160213	ENST00000639959.1	104.1337551	1	1.89E-24	1.73E-22	0.081307039	0.01473317	-2.464312388
ENSG00000166710	ENST00000561139.2	104.0949301	1	1.93E-24	1.75E-22	0.129540177	0.033920095	-1.933187519
ENSG00000107223	ENST00000371648.4	102.7810967	1	3.74E-24	3.38E-22	0.114296496	0.037302556	-1.615434766
ENSG00000273594	ENST00000632587.1	102.6835712	1	3.93E-24	3.53E-22	0.106033284	0.205961392	0.95785672
ENSG00000131143	ENST00000562929.1	102.6021415	1	4.10E-24	3.65E-22	0.039972179	0.00594719	-2.748716259
ENSG00000173163	ENST00000311832.6	102.2710929	1	4.84E-24	4.29E-22	0.247939202	0.745064232	1.587378413
ENSG00000174748	ENST00000465786.1	101.9968841	1	5.56E-24	4.89E-22	0.035819143	0.005214495	-2.780131486
ENSG00000166441	ENST00000530913.1	101.7745395	1	6.22E-24	5.43E-22	0.032474281	0.006477725	-2.325738538
ENSG00000243678	ENST00000573262.1	101.7649289	1	6.25E-24	5.43E-22	0.067644789	0.016722811	-2.016161456
ENSG00000114942	ENST00000482103.1	100.1829329	1	1.39E-23	1.20E-21	0.136475609	0.024305928	-2.489262996
ENSG00000113387	ENST00000513013.5	99.68160554	1	1.79E-23	1.54E-21	0.049558715	0.008606222	-2.525686761
ENSG00000132341	ENST00000541679.7	99.41756709	1	2.05E-23	1.75E-21	0.175824161	0.065272497	-1.429586194
ENSG00000127922	ENST00000248566.4	99.00965983	1	2.51E-23	2.12E-21	0.926389156	0.984812842	0.088231209
ENSG00000127922	ENST00000482389.1	99.00965983	1	2.51E-23	2.12E-21	0.073610844	0.015187158	-2.277066403
ENSG00000177600	ENST00000321153.9	98.94735867	1	2.59E-23	2.17E-21	0.742950751	0.892893574	0.265221647
ENSG00000163041	ENST00000366816.5	98.73571929	1	2.89E-23	2.40E-21	0.184576242	0.311175499	0.753511604
ENSG00000137154	ENST00000498815.1	97.85332428	1	4.51E-23	3.73E-21	0.129195077	0.017562775	-2.878958338
ENSG00000291420	ENST00000707469.1	97.79670509	1	4.64E-23	3.82E-21	0.144846831	0.094127878	-0.621834146
ENSG00000156482	ENST00000521291.5	97.67697783	1	4.93E-23	4.03E-21	0.205963952	0.285471605	0.470955395
ENSG00000148444	ENST00000376836.8	96.92844733	1	7.19E-23	5.85E-21	0.149946549	0.498273573	1.732489737
ENSG00000161016	ENST00000394920.6	96.72973504	1	7.95E-23	6.43E-21	0.168738987	0.276527377	0.712628976
ENSG00000160014	ENST00000486500.1	96.61843353	1	8.41E-23	6.76E-21	0.279768919	0.119375143	-1.228733237
ENSG00000145741	ENST00000509708.2	96.49615161	1	8.94E-23	7.15E-21	0.052939375	0.006982074	-2.922613563
ENSG00000118939	ENST00000377595.8	96.38354999	1	9.47E-23	7.53E-21	0.371145207	0.799542387	1.107190782
ENSG00000011052	ENST00000376392.10	96.11059091	1	1.09E-22	8.59E-21	0.177247	0.060821132	-1.543116641
ENSG00000166710	ENST00000559720.5	96.00940401	1	1.14E-22	9.00E-21	0.25067944	0.428714308	0.774172888
ENSG00000122873	ENST00000333926.6	95.70093476	1	1.34E-22	1.05E-20	0.56702386	0.848210355	0.581012652
ENSG00000173660	ENST00000460947.1	95.67123763	1	1.36E-22	1.06E-20	0.048327211	0.011359067	-2.088991438
ENSG00000133112	ENST00000533567.5	95.51741894	1	1.47E-22	1.13E-20	0.074839624	0.023785421	-1.65372473
ENSG00000241837	ENST00000418933.1	95.16306147	1	1.75E-22	1.35E-20	0.071984576	0.013598405	-2.404250335
ENSG00000101182	ENST00000370873.9	94.7289502	1	2.18E-22	1.67E-20	0.56993088	0.799836602	0.488918341
ENSG00000089009	ENST00000202773.14	94.49977443	1	2.45E-22	1.86E-20	0.342169283	0.450976137	0.398340844
ENSG00000142937	ENST00000372209.3	94.50242049	1	2.45E-22	1.86E-20	0.122785529	0.040007193	-1.61780922
ENSG00000125743	ENST00000585392.2	94.36764313	1	2.62E-22	1.97E-20	0.027068639	0.005179709	-2.385679273
ENSG00000285246	ENST00000646768.1	94.01611209	1	3.13E-22	2.34E-20	0.132432733	0.043233337	-1.615043645
ENSG00000161970	ENST00000578069.1	93.84881021	1	3.41E-22	2.54E-20	0.03041608	0.005674115	-2.422366823
ENSG00000131143	ENST00000564648.1	93.6967918	1	3.68E-22	2.73E-20	0.045095386	0.009294084	-2.278595197
ENSG00000125691	ENST00000584583.2	93.40777575	1	4.26E-22	3.14E-20	0.030201634	0.006053433	-2.318801207
ENSG00000178980	ENST00000601048.6	93.2737497	1	4.55E-22	3.34E-20	0.196903615	0.346103455	0.813713747
ENSG00000203875	ENST00000665270.1	92.67436833	1	6.16E-22	4.50E-20	0.020997126	0.051889919	1.305262384
ENSG00000119655	ENST00000554482.1	92.54941659	1	6.57E-22	4.77E-20	0.111690624	0.022164496	-2.333185598
ENSG00000129559	ENST00000527046.5	92.42846576	1	6.98E-22	5.04E-20	0.132480485	0.042697228	-1.633565551
ENSG00000085063	ENST00000651485.1	92.41213038	1	7.04E-22	5.06E-20	0.045673724	0.015332981	-1.574726241
ENSG00000116898	ENST00000373116.6	92.38766253	1	7.13E-22	5.09E-20	0.319708891	0.623731406	0.964166036
ENSG00000163041	ENST00000366815.10	92.15292899	1	8.02E-22	5.71E-20	0.187124159	0.310598928	0.731057018
ENSG00000161016	ENST00000528957.6	92.05737661	1	8.42E-22	5.96E-20	0.173563156	0.279204764	0.685862831
ENSG00000143771	ENST00000465271.6	91.590573	1	1.07E-21	7.51E-20	0.602831466	0.804920067	0.417090798
ENSG00000170296	ENST00000302386.10	91.05810602	1	1.40E-21	9.73E-20	0.606684982	0.84812262	0.483325264
ENSG00000170296	ENST00000577035.5	91.05810602	1	1.40E-21	9.73E-20	0.393315018	0.15187738	-1.372778259
ENSG00000168374	ENST00000486310.5	90.68291115	1	1.69E-21	1.16E-19	0.096982849	0.284632805	1.553300407
ENSG00000173163	ENST00000427417.1	90.68221792	1	1.69E-21	1.16E-19	0.671023965	0.207956335	-1.690083655
ENSG00000161939	ENST00000607564.1	90.53534058	1	1.82E-21	1.25E-19	0.058445598	0.008390656	-2.800238894
ENSG00000129562	ENST00000489532.6	90.30010122	1	2.05E-21	1.40E-19	0.109403329	0.023187848	-2.238215799
ENSG00000167526	ENST00000567815.5	90.05387202	1	2.32E-21	1.58E-19	0.115144862	0.175523938	0.608217765
ENSG00000178980	ENST00000599874.5	90.03922388	1	2.33E-21	1.58E-19	0.203799519	0.34843548	0.773740891
ENSG00000163041	ENST00000661429.1	89.98836385	1	2.40E-21	1.61E-19	0.0959361	0.031536418	-1.605054989
ENSG00000102265	ENST00000445623.1	89.71363694	1	2.75E-21	1.85E-19	0.22118907	0.059213868	-1.901273087
ENSG00000120533	ENST00000521619.1	89.47091114	1	3.11E-21	2.08E-19	0.031424797	0.004409807	-2.833115963
ENSG00000147403	ENST00000406022.6	88.86875551	1	4.22E-21	2.80E-19	0.054898517	0.011213751	-2.29149822
ENSG00000108518	ENST00000225655.6	88.68833873	1	4.62E-21	3.04E-19	0.53433021	0.684106809	0.356490003
ENSG00000108518	ENST00000574872.1	88.68833873	1	4.62E-21	3.04E-19	0.46566979	0.315893191	-0.559870451
ENSG00000113387	ENST00000511175.1	88.31819272	1	5.57E-21	3.65E-19	0.043316849	0.007722299	-2.487825923
ENSG00000189159	ENST00000476258.5	88.29268731	1	5.65E-21	3.68E-19	0.167089802	0.070227764	-1.250510279
ENSG00000241837	ENST00000417181.5	88.26330298	1	5.73E-21	3.72E-19	0.075685008	0.016886739	-2.164116791
ENSG00000075142	ENST00000265729.7	88.21364239	1	5.88E-21	3.80E-19	0.437863842	0.821841687	0.908378191
ENSG00000166710	ENST00000349264.10	88.13162147	1	6.12E-21	3.94E-19	0.12005108	0.033500346	-1.841400502
ENSG00000173113	ENST00000537918.1	87.90818994	1	6.86E-21	4.39E-19	0.037653823	0.009144468	-2.041825211
ENSG00000171530	ENST00000520361.5	87.60757893	1	7.98E-21	5.09E-19	0.060912078	0.018806119	-1.695526184
ENSG00000088832	ENST00000460490.2	87.38919421	1	8.91E-21	5.65E-19	0.149171479	0.058221382	-1.357350726
ENSG00000113732	ENST00000519911.5	87.24981795	1	9.56E-21	6.04E-19	0.261241899	0.084785484	-1.623497111
ENSG00000241837	ENST00000429064.1	87.03446119	1	1.07E-20	6.70E-19	0.074058115	0.016211212	-2.191665908
ENSG00000126432	ENST00000265462.9	86.81634768	1	1.19E-20	7.45E-19	0.456630431	0.649418437	0.508121337
ENSG00000085063	ENST00000528987.1	86.67548434	1	1.28E-20	7.97E-19	0.034024156	0.009272617	-1.875510941
ENSG00000108622	ENST00000578379.5	86.24595679	1	1.59E-20	9.86E-19	0.128300055	0.050381693	-1.348550291
ENSG00000104904	ENST00000602676.6	86.12857698	1	1.69E-20	1.04E-18	0.135244537	0.228468539	0.756425191
ENSG00000133112	ENST00000490277.1	85.93252394	1	1.86E-20	1.14E-18	0.074748106	0.025647626	-1.543211748
ENSG00000196531	ENST00000678416.1	85.64376616	1	2.15E-20	1.32E-18	0.046287036	0.008310405	-2.477617434
ENSG00000102898	ENST00000587481.1	85.61397038	1	2.19E-20	1.33E-18	0.115066008	0.034438609	-1.740362914
ENSG00000169908	ENST00000472441.1	85.53493928	1	2.28E-20	1.38E-18	0.411960138	0.245823646	-0.744881051
ENSG00000133112	ENST00000484604.5	85.40146758	1	2.44E-20	1.47E-18	0.083816278	0.031398868	-1.416517934
ENSG00000168028	ENST00000301821.11	85.33125899	1	2.52E-20	1.52E-18	0.100368162	0.172951193	0.785063271
ENSG00000133112	ENST00000616577.4	85.09310767	1	2.85E-20	1.71E-18	0.17821768	0.268810631	0.592949726
ENSG00000168028	ENST00000697816.1	84.68030441	1	3.51E-20	2.09E-18	0.095494866	0.166487529	0.801919029
ENSG00000291931	ENST00000709238.1	84.14045835	1	4.61E-20	2.74E-18	0.138883153	0.203023782	0.547777126
ENSG00000166441	ENST00000532359.5	84.01719483	1	4.90E-20	2.90E-18	0.032903918	0.008159913	-2.011633703
ENSG00000174748	ENST00000644684.1	83.67676467	1	5.83E-20	3.43E-18	0.02863933	0.004105281	-2.802444887
ENSG00000197747	ENST00000368809.1	83.412217	1	6.66E-20	3.91E-18	0.171208215	0.063502438	-1.430868046
ENSG00000113387	ENST00000502453.1	83.20589975	1	7.39E-20	4.32E-18	0.038735411	0.006385822	-2.600708754
ENSG00000092841	ENST00000549017.5	82.89342851	1	8.66E-20	5.04E-18	0.034372228	0.009712981	-1.823257357
ENSG00000265681	ENST00000581373.5	82.86547609	1	8.78E-20	5.09E-18	0.055799738	0.014405221	-1.95366655
ENSG00000196531	ENST00000676873.1	82.79626552	1	9.10E-20	5.25E-18	0.041594363	0.006638264	-2.647510105
ENSG00000111341	ENST00000545199.5	82.3093061	1	1.16E-19	6.69E-18	0.071271816	0.014345585	-2.312724828
ENSG00000113387	ENST00000504789.5	81.98041431	1	1.37E-19	7.87E-18	0.04284976	0.007985788	-2.423780485
ENSG00000101608	ENST00000217652.8	81.9369682	1	1.40E-19	8.01E-18	0.261483172	0.397433369	0.603994906
ENSG00000012660	ENST00000370913.5	81.90409055	1	1.43E-19	8.11E-18	0.169056944	0.509752809	1.59228854
ENSG00000008394	ENST00000539708.5	81.82745888	1	1.49E-19	8.40E-18	0.135562372	0.283514244	1.064464429
ENSG00000178127	ENST00000465096.5	81.67426499	1	1.60E-19	9.04E-18	0.23020995	0.066526864	-1.790941259
ENSG00000100902	ENST00000261479.9	81.44413287	1	1.80E-19	1.01E-17	0.161379425	0.366426999	1.183069157
ENSG00000104904	ENST00000589739.3	81.30435831	1	1.93E-19	1.08E-17	0.119695127	0.056412557	-1.08527617
ENSG00000140988	ENST00000343262.9	80.73886065	1	2.58E-19	1.43E-17	0.137274345	0.201834067	0.556107679
ENSG00000108590	ENST00000575519.1	80.63948605	1	2.71E-19	1.50E-17	0.487463022	0.259988807	-0.906843268
ENSG00000181019	ENST00000320623.10	80.55706751	1	2.82E-19	1.56E-17	0.294870133	0.446570875	0.598809461
ENSG00000137154	ENST00000380394.9	80.51720753	1	2.88E-19	1.58E-17	0.412366046	0.604540099	0.55191249
ENSG00000235650	ENST00000454021.6	80.51740937	1	2.88E-19	1.58E-17	0.69576475	0.803420023	0.207554828
ENSG00000219200	ENST00000552321.2	80.45676324	1	2.97E-19	1.62E-17	0.022132253	0.003877382	-2.51299549
ENSG00000161016	ENST00000534781.1	80.24462169	1	3.31E-19	1.80E-17	0.05425637	0.01185753	-2.193989005
ENSG00000088832	ENST00000618612.5	80.17500092	1	3.43E-19	1.86E-17	0.161950877	0.068377307	-1.243966769
ENSG00000132341	ENST00000543796.6	79.88801186	1	3.96E-19	2.14E-17	0.233552104	0.378283471	0.695723297
ENSG00000196531	ENST00000678047.1	79.58269474	1	4.62E-19	2.49E-17	0.047144487	0.009948626	-2.244519919
ENSG00000164032	ENST00000296417.6	79.54167692	1	4.72E-19	2.53E-17	0.296452875	0.440328135	0.57077624
ENSG00000129625	ENST00000497856.6	79.53324947	1	4.74E-19	2.53E-17	0.19141319	0.044572981	-2.102448874
ENSG00000145425	ENST00000514682.5	79.38571108	1	5.11E-19	2.72E-17	0.229816109	0.331066878	0.526642758
ENSG00000166136	ENST00000299166.9	79.32373201	1	5.27E-19	2.79E-17	0.530522723	0.731405193	0.463256324
ENSG00000112081	ENST00000373715.11	79.17284236	1	5.69E-19	3.00E-17	0.3253872	0.573921538	0.818696018
ENSG00000110852	ENST00000228438.3	79.07163493	1	5.99E-19	3.14E-17	0.702451288	0.967896155	0.462454084
ENSG00000110852	ENST00000538152.1	79.07163493	1	5.99E-19	3.14E-17	0.297548712	0.032103845	-3.212307853
ENSG00000111669	ENST00000535434.5	78.86885465	1	6.64E-19	3.46E-17	0.209308851	0.10369399	-1.013301032
ENSG00000164032	ENST00000651623.1	78.8443926	1	6.72E-19	3.49E-17	0.297024349	0.440292354	0.567880588
ENSG00000105974	ENST00000393467.1	78.5755562	1	7.70E-19	3.97E-17	0.267175911	0.173241875	-0.625002243
ENSG00000169908	ENST00000305366.8	78.57495369	1	7.70E-19	3.97E-17	0.487139213	0.655848745	0.429029012
ENSG00000132341	ENST00000392369.6	78.52483644	1	7.90E-19	4.06E-17	0.228467291	0.370881543	0.698970838
ENSG00000108590	ENST00000225728.8	78.41500593	1	8.35E-19	4.28E-17	0.361348913	0.596862841	0.724006883
ENSG00000100902	ENST00000553809.5	78.17415368	1	9.43E-19	4.81E-17	0.159509886	0.366232048	1.199112203
ENSG00000161016	ENST00000527914.5	78.13912683	1	9.60E-19	4.88E-17	0.086629705	0.031100651	-1.477917034
ENSG00000163041	ENST00000656829.1	77.89669383	1	1.09E-18	5.50E-17	0.084313405	0.027931288	-1.593879917
ENSG00000167397	ENST00000420057.2	77.64133018	1	1.24E-18	6.24E-17	0.130945572	0.030554997	-2.099487036
ENSG00000159199	ENST00000515060.1	77.60845185	1	1.26E-18	6.32E-17	0.032115903	0.00663501	-2.275117355
ENSG00000243678	ENST00000512737.6	77.59957147	1	1.26E-18	6.32E-17	0.237090476	0.339024427	0.515951512
ENSG00000163191	ENST00000271638.3	77.19827983	1	1.55E-18	7.69E-17	0.833056152	0.944520117	0.181167781
ENSG00000163191	ENST00000478109.1	77.19827983	1	1.55E-18	7.69E-17	0.166943848	0.055479883	-1.589326283
ENSG00000140319	ENST00000267884.11	76.98415691	1	1.72E-18	8.55E-17	0.329810026	0.44919265	0.445699067
ENSG00000101608	ENST00000578611.5	76.97355845	1	1.73E-18	8.56E-17	0.267105348	0.399632012	0.58126329
ENSG00000243678	ENST00000503064.5	76.87432517	1	1.82E-18	8.97E-17	0.250542201	0.353100096	0.495023584
ENSG00000092841	ENST00000548400.5	76.7526526	1	1.94E-18	9.51E-17	0.041287606	0.014439351	-1.515702879
ENSG00000129562	ENST00000535847.1	76.72066549	1	1.97E-18	9.63E-17	0.118681982	0.032592996	-1.864467046
ENSG00000102898	ENST00000219169.9	76.645174	1	2.05E-18	9.97E-17	0.195066	0.334283913	0.777111589
ENSG00000102898	ENST00000700613.1	76.60433222	1	2.09E-18	1.01E-16	0.188486778	0.325452468	0.787983531
ENSG00000166710	ENST00000695792.1	76.00584668	1	2.83E-18	1.37E-16	0.125808332	0.041405866	-1.603320407
ENSG00000088832	ENST00000439640.5	75.97361125	1	2.87E-18	1.39E-16	0.154697456	0.066318767	-1.221960386
ENSG00000136930	ENST00000259457.8	75.91206072	1	2.97E-18	1.42E-16	0.571239527	0.841564333	0.558977752
ENSG00000136930	ENST00000498485.5	75.91206072	1	2.97E-18	1.42E-16	0.428760473	0.158435667	-1.436274761
ENSG00000041357	ENST00000044462.12	75.85022794	1	3.06E-18	1.46E-16	0.106881883	0.253992677	1.248769575
ENSG00000167088	ENST00000579618.1	75.41079083	1	3.82E-18	1.82E-16	0.144883798	0.060504511	-1.25978165
ENSG00000100138	ENST00000648161.1	75.05401652	1	4.58E-18	2.17E-16	0.031429025	0.006668718	-2.236616274
ENSG00000120533	ENST00000518118.1	75.05335439	1	4.58E-18	2.17E-16	0.022563923	0.002511705	-3.167279012
ENSG00000070831	ENST00000695862.1	74.58377542	1	5.81E-18	2.74E-16	0.054266349	0.018808009	-1.528710734
ENSG00000161016	ENST00000262584.7	74.57215977	1	5.85E-18	2.74E-16	0.182800714	0.277707642	0.603295168
ENSG00000140319	ENST00000558527.5	74.36756334	1	6.48E-18	3.03E-16	0.326520804	0.443543403	0.44190037
ENSG00000291834	ENST00000708932.1	74.34209548	1	6.57E-18	3.06E-16	0.033840498	0.009337684	-1.857614174
ENSG00000145741	ENST00000679077.1	74.09699156	1	7.44E-18	3.46E-16	0.060270871	0.014618331	-2.043682307
