transcript_id,q_value
ENST00000536957.5,1
ENST00000637617.2,1
ENST00000637624.1,1
ENST00000261735.4,1
ENST00000455836.1,1
ENST00000546477.1,1
ENST00000254108.12,1
ENST00000380244.8,1
ENST00000487509.6,1
ENST00000566605.5,1
ENST00000568685.1,1
ENST00000569760.5,1
ENST00000715541.1,1
ENST00000715542.1,1
ENST00000342206.10,1
ENST00000356413.5,1
ENST00000342879.7,1
ENST00000392217.3,1
ENST00000392219.7,1
ENST00000423817.7,1
ENST00000496493.5,1
ENST00000541435.6,1
ENST00000588699.5,1
ENST00000590686.5,1
ENST00000591716.6,1
ENST00000592290.5,1
ENST00000346178.8,1
ENST00000356638.8,1
ENST00000532402.5,1
ENST00000540933.5,1
ENST00000301633.8,1
ENST00000350051.8,1
ENST00000374948.6,1
ENST00000590925.6,1
ENST00000203630.10,1
ENST00000435120.5,1
ENST00000555762.1,1
ENST00000621632.5,1
ENST00000263368.9,1
ENST00000597870.1,1
ENST00000643519.1,1
ENST00000643596.1,1
ENST00000324787.10,1
ENST00000393008.7,1
ENST00000467334.1,1
ENST00000469351.1,1
ENST00000496958.5,1
ENST00000247866.9,1
ENST00000460088.5,1
ENST00000464564.6,1
ENST00000464566.5,1
ENST00000465506.5,1
ENST00000471136.5,1
ENST00000472695.5,1
ENST00000475276.1,1
ENST00000476181.5,1
ENST00000476279.5,1
ENST00000476470.5,1
ENST00000479181.1,1
ENST00000482954.5,1
ENST00000204566.7,1
ENST00000433215.6,1
ENST00000559199.5,1
ENST00000265028.8,1
ENST00000439351.5,1
ENST00000464877.2,1
ENST00000495390.2,1
ENST00000680338.1,1
ENST00000681475.1,1
ENST00000204726.9,1
ENST00000450791.8,1
ENST00000693666.1,1
ENST00000372856.7,1
ENST00000372857.7,1
ENST00000372858.8,1
ENST00000372862.7,1
ENST00000492468.5,1
ENST00000527718.2,1
ENST00000676859.1,1
ENST00000677006.1,1
ENST00000677708.1,1
ENST00000678028.1,1
ENST00000678469.1,1
ENST00000308271.14,1
ENST00000400301.5,1
ENST00000205061.9,1
ENST00000422840.7,1
ENST00000205143.4,1
ENST00000356433.10,1
ENST00000205194.5,1
ENST00000587400.1,1
ENST00000592719.1,1
ENST00000379028.8,1
ENST00000413765.6,1
ENST00000522550.2,1
ENST00000222399.11,1
ENST00000393561.6,1
ENST00000474380.2,1
ENST00000676574.1,1
ENST00000677101.1,1
ENST00000677144.1,1
ENST00000677588.1,1
ENST00000678704.1,1
ENST00000678892.1,1
ENST00000679200.1,1
ENST00000217515.11,1
ENST00000587807.5,1
ENST00000590954.5,1
ENST00000264107.12,1
ENST00000409080.6,1
ENST00000442250.6,1
ENST00000684293.1,1
ENST00000715295.1,1
ENST00000366560.4,1
ENST00000493477.2,1
ENST00000682162.1,1
ENST00000682567.1,1
ENST00000684161.1,1
ENST00000684483.1,1
ENST00000264868.9,1
ENST00000399878.8,1
ENST00000513416.5,1
ENST00000264993.8,1
ENST00000420115.6,1
ENST00000515421.1,1
ENST00000688838.1,1
ENST00000399138.5,1
ENST00000490106.1,1
ENST00000541285.1,1
ENST00000206020.8,1
ENST00000575142.5,1
ENST00000325203.9,1
ENST00000629816.3,1
ENST00000206380.8,1
ENST00000589334.5,1
ENST00000206423.8,1
ENST00000475181.1,1
ENST00000206451.11,1
ENST00000382708.7,1
ENST00000558112.1,1
ENST00000559123.5,1
ENST00000559741.5,1
ENST00000561142.5,1
ENST00000561435.5,1
ENST00000206474.11,1
ENST00000541587.6,1
ENST00000336053.10,1
ENST00000430246.6,1
ENST00000553300.6,1
ENST00000553444.1,1
ENST00000553753.5,1
ENST00000554383.5,1
ENST00000554455.5,1
ENST00000554969.5,1
ENST00000555309.5,1
ENST00000555883.5,1
ENST00000555914.5,1
ENST00000556513.5,1
ENST00000556628.5,1
ENST00000557442.5,1
ENST00000249647.8,1
ENST00000349777.5,1
ENST00000337147.11,1
ENST00000367075.4,1
ENST00000293422.9,1
ENST00000348108.8,1
ENST00000536128.5,1
ENST00000547649.5,1
ENST00000548293.5,1
ENST00000550184.5,1
ENST00000550639.1,1
ENST00000550697.6,1
ENST00000551589.5,1
ENST00000552297.5,1
ENST00000311151.9,1
ENST00000521913.7,1
ENST00000361682.11,1
ENST00000403710.5,1
ENST00000406520.7,1
ENST00000428707.2,1
ENST00000449653.5,1
ENST00000676678.1,1
ENST00000678255.1,1
ENST00000678769.1,1
ENST00000678868.1,1
ENST00000209875.9,1
ENST00000618078.1,1
ENST00000264028.5,1
ENST00000359415.8,1
ENST00000534182.2,1
ENST00000210444.6,1
ENST00000461452.1,1
ENST00000346162.10,1
ENST00000361690.7,1
ENST00000373825.7,1
ENST00000423325.6,1
ENST00000508473.5,1
ENST00000464447.5,1
ENST00000477055.5,1
ENST00000477733.1,1
ENST00000481330.5,1
ENST00000353801.7,1
ENST00000371554.2,1
ENST00000371646.10,1
ENST00000620073.4,1
ENST00000265866.12,1
ENST00000354695.5,1
ENST00000469172.5,1
ENST00000481819.5,1
ENST00000490442.5,1
ENST00000491200.5,1
ENST00000361521.9,1
ENST00000377842.7,1
ENST00000377845.7,1
ENST00000377855.6,1
ENST00000377860.8,1
ENST00000418124.5,1
ENST00000608083.5,1
ENST00000370558.8,1
ENST00000535010.5,1
ENST00000616170.4,1
ENST00000705519.1,1
ENST00000392952.7,1
ENST00000533213.7,1
ENST00000707119.1,1
ENST00000356940.11,1
ENST00000535776.6,1
ENST00000682181.1,1
ENST00000683755.1,1
ENST00000684393.1,1
ENST00000265371.8,1
ENST00000374867.7,1
ENST00000374875.5,1
ENST00000395995.5,1
ENST00000263174.9,1
ENST00000496843.1,1
ENST00000397274.6,1
ENST00000594824.5,1
ENST00000595618.5,1
ENST00000597073.5,1
ENST00000682292.1,1
ENST00000215071.9,1
ENST00000590331.1,1
ENST00000591216.2,1
ENST00000592001.6,1
ENST00000602911.5,1
ENST00000700293.1,1
ENST00000700294.1,1
ENST00000700295.1,1
ENST00000700297.1,1
ENST00000320936.9,1
ENST00000587896.6,1
ENST00000215375.7,1
ENST00000395633.5,1
ENST00000588538.5,1
ENST00000589478.1,1
ENST00000591249.5,1
ENST00000591660.5,1
ENST00000614837.1,1
ENST00000325495.9,1
ENST00000348943.7,1
ENST00000596295.1,1
ENST00000600806.5,1
ENST00000602219.1,1
ENST00000215565.3,1
ENST00000593353.5,1
ENST00000215567.10,1
ENST00000597607.5,1
ENST00000598987.5,1
ENST00000600083.5,1
ENST00000642961.1,1
ENST00000215574.9,1
ENST00000586283.6,1
ENST00000606065.3,1
ENST00000606400.3,1
ENST00000215587.11,1
ENST00000589737.5,1
ENST00000591767.5,1
ENST00000612655.4,1
ENST00000615234.5,1
ENST00000215631.9,1
ENST00000592937.1,1
ENST00000250896.9,1
ENST00000309340.11,1
ENST00000587416.5,1
ENST00000589441.5,1
ENST00000591142.5,1
ENST00000331821.8,1
ENST00000402752.5,1
ENST00000418705.2,1
ENST00000430524.6,1
ENST00000435265.5,1
ENST00000448394.3,1
ENST00000486575.1,1
ENST00000215730.12,1
ENST00000439214.1,1
ENST00000350608.7,1
ENST00000398344.9,1
ENST00000703965.1,1
ENST00000314328.14,1
ENST00000437398.5,1
ENST00000651059.1,1
ENST00000263212.10,1
ENST00000407142.5,1
ENST00000356998.8,1
ENST00000416983.7,1
ENST00000425542.5,1
ENST00000464120.1,1
ENST00000406934.5,1
ENST00000412331.6,1
ENST00000460638.1,1
ENST00000482600.5,1
ENST00000624234.3,1
ENST00000652021.1,1
ENST00000215956.10,1
ENST00000401959.6,1
ENST00000463675.6,1
ENST00000648350.1,1
ENST00000648674.1,1
ENST00000649479.1,1
ENST00000442738.7,1
ENST00000470701.1,1
ENST00000483713.5,1
ENST00000492213.5,1
ENST00000396821.8,1
ENST00000403230.3,1
ENST00000216027.8,1
ENST00000420442.5,1
ENST00000483861.5,1
ENST00000495977.1,1
ENST00000216029.8,1
ENST00000396811.6,1
ENST00000411557.6,1
ENST00000416285.6,1
ENST00000216034.6,1
ENST00000492561.1,1
ENST00000216037.10,1
ENST00000344347.6,1
ENST00000403532.7,1
ENST00000405219.7,1
ENST00000484256.1,1
ENST00000266087.12,1
ENST00000397426.5,1
ENST00000420700.5,1
ENST00000425028.5,1
ENST00000452138.3,1
ENST00000492535.1,1
ENST00000252115.10,1
ENST00000348657.6,1
ENST00000445215.5,1
ENST00000451060.6,1
ENST00000405018.5,1
ENST00000405510.5,1
ENST00000689035.1,1
ENST00000690927.1,1
ENST00000352397.10,1
ENST00000361740.9,1
ENST00000407332.6,1
ENST00000684963.1,1
ENST00000686523.1,1
ENST00000687198.1,1
ENST00000688117.1,1
ENST00000689001.1,1
ENST00000689795.1,1
ENST00000692152.1,1
ENST00000693363.1,1
ENST00000317368.11,1
ENST00000357586.7,1
ENST00000432560.6,1
ENST00000473606.1,1
ENST00000482818.1,1
ENST00000216122.9,1
ENST00000382011.9,1
ENST00000493076.5,1
ENST00000329563.8,1
ENST00000337554.8,1
ENST00000396265.4,1
ENST00000583777.5,1
ENST00000402527.5,1
ENST00000420536.1,1
ENST00000427905.5,1
ENST00000465618.5,1
ENST00000484615.5,1
ENST00000262829.11,1
ENST00000405409.6,1
ENST00000414461.6,1
ENST00000438146.7,1
ENST00000449924.6,1
ENST00000491982.1,1
ENST00000695803.1,1
ENST00000695804.1,1
ENST00000695805.1,1
ENST00000695806.1,1
ENST00000695854.1,1
ENST00000307790.8,1
ENST00000458594.5,1
ENST00000487486.5,1
ENST00000542393.5,1
ENST00000216181.11,1
ENST00000685187.1,1
ENST00000685191.1,1
ENST00000685801.1,1
ENST00000691109.1,1
ENST00000691296.1,1
ENST00000691687.1,1
ENST00000692930.1,1
ENST00000350028.5,1
ENST00000474323.5,1
ENST00000216185.7,1
ENST00000416967.1,1
ENST00000216190.13,1
ENST00000462641.1,1
ENST00000478547.1,1
ENST00000251993.11,1
ENST00000336156.10,1
ENST00000391627.6,1
ENST00000423262.5,1
ENST00000467617.1,1
ENST00000476110.1,1
ENST00000356244.8,1
ENST00000405486.5,1
ENST00000455915.6,1
ENST00000705116.1,1
ENST00000216330.7,1
ENST00000396062.4,1
ENST00000557324.5,1
ENST00000399395.8,1
ENST00000544691.6,1
ENST00000445930.7,1
ENST00000555175.1,1
ENST00000557557.1,1
ENST00000557632.1,1
ENST00000612399.4,1
ENST00000216410.8,1
ENST00000557604.1,1
ENST00000650397.1,1
ENST00000335183.11,1
ENST00000395577.2,1
ENST00000442975.6,1
ENST00000458126.6,1
ENST00000556102.6,1
ENST00000216416.9,1
ENST00000395573.8,1
ENST00000216442.12,1
ENST00000554087.5,1
ENST00000555474.5,1
ENST00000412908.6,1
ENST00000554636.1,1
ENST00000554659.6,1
ENST00000216463.8,1
ENST00000395159.7,1
ENST00000556007.6,1
ENST00000216479.8,1
ENST00000555133.5,1
ENST00000555457.5,1
ENST00000555473.1,1
ENST00000555729.3,1
ENST00000556369.1,1
ENST00000557476.2,1
ENST00000216484.7,1
ENST00000686627.1,1
ENST00000687688.1,1
ENST00000692906.1,1
ENST00000334869.9,1
ENST00000393218.6,1
ENST00000555169.1,1
ENST00000555699.5,1
ENST00000557434.5,1
ENST00000216500.9,1
ENST00000557185.6,1
ENST00000323441.10,1
ENST00000337138.9,1
ENST00000394997.5,1
ENST00000556827.1,1
ENST00000557538.5,1
ENST00000394366.6,1
ENST00000553521.5,1
ENST00000553635.5,1
ENST00000554465.5,1
ENST00000556587.5,1
ENST00000557154.6,1
ENST00000216554.8,1
ENST00000392715.6,1
ENST00000558506.1,1
ENST00000216602.10,1
ENST00000311141.7,1
ENST00000554757.1,1
ENST00000555501.1,1
ENST00000261303.13,1
ENST00000543772.2,1
ENST00000554624.5,1
ENST00000555679.5,1
ENST00000555787.1,1
ENST00000557357.5,1
ENST00000361611.11,1
ENST00000493471.2,1
ENST00000262710.5,1
ENST00000338631.10,1
ENST00000357481.6,1
ENST00000457657.5,1
ENST00000473758.5,1
ENST00000555053.5,1
ENST00000557515.5,1
ENST00000605057.6,1
ENST00000398030.8,1
ENST00000555414.5,1
ENST00000557054.1,1
ENST00000216727.9,1
ENST00000397276.6,1
ENST00000216756.11,1
ENST00000559504.5,1
ENST00000559514.5,1
ENST00000261479.9,1
ENST00000540871.5,1
ENST00000553809.5,1
ENST00000554541.5,1
ENST00000555764.5,1
ENST00000216799.9,1
ENST00000419198.6,1
ENST00000560403.5,1
ENST00000216802.10,1
ENST00000471700.6,1
ENST00000558273.5,1
ENST00000560410.5,1
ENST00000615264.4,1
ENST00000307712.11,1
ENST00000537403.5,1
ENST00000554615.1,1
ENST00000646735.1,1
ENST00000651619.1,1
ENST00000252015.3,1
ENST00000451813.6,1
ENST00000216968.5,1
ENST00000635377.1,1
ENST00000372276.7,1
ENST00000372285.8,1
ENST00000489304.6,1
ENST00000620709.4,1
ENST00000217026.5,1
ENST00000396863.8,1
ENST00000349004.6,1
ENST00000373803.6,1
ENST00000342422.3,1
ENST00000344795.8,1
ENST00000373852.9,1
ENST00000483815.5,1
ENST00000492721.5,1
ENST00000494506.1,1
ENST00000371419.7,1
ENST00000441080.2,1
ENST00000487129.1,1
ENST00000493356.5,1
ENST00000217121.9,1
ENST00000346249.9,1
ENST00000348257.9,1
ENST00000351424.8,1
ENST00000352482.8,1
ENST00000358548.4,1
ENST00000474176.2,1
ENST00000611972.4,1
ENST00000615907.4,1
ENST00000602795.6,1
ENST00000652272.2,1
ENST00000484488.5,1
ENST00000245960.10,1
ENST00000344256.10,1
ENST00000379598.9,1
ENST00000439880.6,1
ENST00000217244.9,1
ENST00000349736.10,1
ENST00000646561.1,1
ENST00000340852.9,1
ENST00000398174.9,1
ENST00000466766.2,1
ENST00000498035.5,1
ENST00000649820.1,1
ENST00000674240.1,1
ENST00000279022.7,1
ENST00000346786.2,1
ENST00000375749.8,1
ENST00000706471.1,1
ENST00000706472.1,1
ENST00000329276.10,1
ENST00000415272.2,1
ENST00000462630.5,1
ENST00000466447.5,1
ENST00000467196.5,1
ENST00000467857.1,1
ENST00000484998.5,1
ENST00000492135.5,1
ENST00000612233.1,1
ENST00000616692.1,1
ENST00000651302.1,1
ENST00000380843.9,1
ENST00000488299.5,1
ENST00000217398.3,1
ENST00000409299.8,1
ENST00000376925.8,1
ENST00000398409.1,1
ENST00000217426.7,1
ENST00000480653.5,1
ENST00000538132.1,1
ENST00000217455.9,1
ENST00000461272.5,1
ENST00000217456.3,1
ENST00000451442.5,1
ENST00000261601.8,1
ENST00000578942.5,1
ENST00000340541.4,1
ENST00000400000.7,1
ENST00000583475.1,1
ENST00000583879.5,1
ENST00000319888.10,1
ENST00000574538.2,1
ENST00000580353.1,1
ENST00000261292.9,1
ENST00000623277.1,1
ENST00000217971.8,1
ENST00000535419.2,1
ENST00000371979.7,1
ENST00000468657.5,1
ENST00000473389.5,1
ENST00000218056.9,1
ENST00000376729.10,1
ENST00000479279.5,1
ENST00000342014.6,1
ENST00000348343.11,1
ENST00000357607.6,1
ENST00000355899.8,1
ENST00000489283.5,1
ENST00000539310.5,1
ENST00000370009.5,1
ENST00000370015.8,1
ENST00000393712.7,1
ENST00000464845.6,1
ENST00000466877.5,1
ENST00000477750.6,1
ENST00000330735.7,1
ENST00000380084.8,1
ENST00000380087.7,1
ENST00000465244.1,1
ENST00000218224.9,1
ENST00000376563.6,1
ENST00000376566.8,1
ENST00000447146.7,1
ENST00000477997.6,1
ENST00000651767.1,1
ENST00000373316.5,1
ENST00000476531.1,1
ENST00000644362.1,1
ENST00000276052.10,1
ENST00000357227.9,1
ENST00000457458.6,1
ENST00000218364.5,1
ENST00000535601.5,1
ENST00000218388.9,1
ENST00000377017.5,1
ENST00000218432.10,1
ENST00000373669.8,1
ENST00000664196.1,1
ENST00000347546.8,1
ENST00000375058.5,1
ENST00000375060.5,1
ENST00000375068.6,1
ENST00000354480.2,1
ENST00000376759.8,1
ENST00000466764.5,1
ENST00000373357.3,1
ENST00000373358.8,1
ENST00000341189.8,1
ENST00000471229.7,1
ENST00000397517.6,1
ENST00000539966.6,1
ENST00000282397.9,1
ENST00000615840.5,1
ENST00000639477.1,1
ENST00000263025.9,1
ENST00000322266.9,1
ENST00000466521.5,1
ENST00000484663.5,1
ENST00000219168.8,1
ENST00000396052.3,1
ENST00000439021.5,1
ENST00000219169.9,1
ENST00000567105.5,1
ENST00000568233.6,1
ENST00000568396.2,1
ENST00000569436.7,1
ENST00000587481.1,1
ENST00000700610.1,1
ENST00000700612.1,1
ENST00000700613.1,1
ENST00000700614.1,1
ENST00000308159.10,1
ENST00000569842.5,1
ENST00000219204.8,1
ENST00000563234.1,1
ENST00000307892.13,1
ENST00000515314.7,1
ENST00000684784.1,1
ENST00000686649.1,1
ENST00000688840.1,1
ENST00000689149.1,1
ENST00000691260.1,1
ENST00000692677.1,1
ENST00000219302.8,1
ENST00000561637.5,1
ENST00000563498.1,1
ENST00000564628.1,1
ENST00000567271.1,1
ENST00000568561.5,1
ENST00000219313.9,1
ENST00000568717.1,1
ENST00000219400.8,1
ENST00000486645.5,1
ENST00000569187.5,1
ENST00000570086.5,1
ENST00000570195.5,1
ENST00000248089.8,1
ENST00000572355.5,1
ENST00000573095.1,1
ENST00000574151.5,1
ENST00000576921.1,1
ENST00000219431.4,1
ENST00000356432.8,1
ENST00000262428.5,1
ENST00000567278.1,1
ENST00000219479.7,1
ENST00000382940.8,1
ENST00000397722.5,1
ENST00000433358.5,1
ENST00000448828.5,1
ENST00000450036.1,1
ENST00000460297.1,1
ENST00000468031.1,1
ENST00000620944.4,1
ENST00000621774.4,1
ENST00000399336.9,1
ENST00000573635.1,1
ENST00000677912.1,1
ENST00000219548.9,1
ENST00000564316.1,1
ENST00000565677.5,1
ENST00000569248.5,1
ENST00000397514.8,1
ENST00000711306.1,1
ENST00000713920.1,1
ENST00000434724.7,1
ENST00000439887.6,1
ENST00000563468.5,1
ENST00000262306.11,1
ENST00000409477.1,1
ENST00000409906.9,1
ENST00000494946.6,1
ENST00000572954.1,1
ENST00000688784.1,1
ENST00000693239.1,1
ENST00000381774.9,1
ENST00000433677.6,1
ENST00000458134.7,1
ENST00000570646.6,1
ENST00000619528.4,1
ENST00000247470.10,1
ENST00000350605.4,1
ENST00000262135.9,1
ENST00000566096.5,1
ENST00000568653.7,1
ENST00000679110.1,1
ENST00000219782.11,1
ENST00000322945.11,1
ENST00000545521.5,1
ENST00000562337.5,1
ENST00000563402.1,1
ENST00000565777.1,1
ENST00000566906.6,1
ENST00000568282.1,1
ENST00000568544.5,1
ENST00000219789.11,1
ENST00000561555.5,1
ENST00000563893.5,1
ENST00000566113.5,1
ENST00000569956.5,1
ENST00000219794.11,1
ENST00000287507.7,1
ENST00000394950.7,1
ENST00000394951.5,1
ENST00000566568.1,1
ENST00000567530.5,1
ENST00000287667.12,1
ENST00000566823.1,1
ENST00000251143.9,1
ENST00000417362.7,1
ENST00000542263.5,1
ENST00000324685.11,1
ENST00000357890.9,1
ENST00000493683.5,1
ENST00000563683.5,1
ENST00000220003.14,1
ENST00000567571.5,1
ENST00000564910.5,1
ENST00000565075.5,1
ENST00000566233.5,1
ENST00000567671.1,1
ENST00000569896.1,1
ENST00000261868.10,1
ENST00000424492.7,1
ENST00000220764.7,1
ENST00000517301.5,1
ENST00000517597.5,1
ENST00000519328.5,1
ENST00000522161.5,1
ENST00000524332.1,1
ENST00000521545.7,1
ENST00000619747.1,1
ENST00000517608.5,1
ENST00000602593.6,1
ENST00000650817.1,1
ENST00000651945.1,1
ENST00000262646.12,1
ENST00000466595.5,1
ENST00000531289.5,1
ENST00000220849.10,1
ENST00000518100.6,1
ENST00000521297.2,1
ENST00000521440.6,1
ENST00000523674.2,1
ENST00000676698.1,1
ENST00000676706.1,1
ENST00000676892.1,1
ENST00000677040.1,1
ENST00000677447.1,1
ENST00000677501.1,1
ENST00000677674.1,1
ENST00000678773.1,1
ENST00000678937.1,1
ENST00000425753.7,1
ENST00000528920.5,1
ENST00000529064.5,1
ENST00000531473.5,1
ENST00000317198.10,1
ENST00000395119.7,1
ENST00000419152.7,1
ENST00000442189.6,1
ENST00000524624.5,1
ENST00000527741.5,1
ENST00000528610.5,1
ENST00000529007.5,1
ENST00000529272.5,1
ENST00000529516.6,1
ENST00000530109.5,1
ENST00000530191.6,1
ENST00000531218.6,1
ENST00000531621.5,1
ENST00000532400.1,1
ENST00000532741.5,1
ENST00000533833.5,1
ENST00000534377.6,1
ENST00000618139.4,1
ENST00000265896.10,1
ENST00000523430.5,1
ENST00000321250.13,1
ENST00000518192.5,1
ENST00000650149.1,1
ENST00000265806.12,1
ENST00000411463.2,1
ENST00000221138.9,1
ENST00000518564.1,1
ENST00000518087.7,1
ENST00000636435.1,1
ENST00000637561.1,1
ENST00000637609.1,1
ENST00000263276.6,1
ENST00000323798.8,1
ENST00000221418.9,1
ENST00000601333.1,1
ENST00000221419.10,1
ENST00000388749.7,1
ENST00000595164.5,1
ENST00000595443.5,1
ENST00000595804.5,1
ENST00000597731.1,1
ENST00000601449.5,1
ENST00000647557.2,1
ENST00000221448.9,1
ENST00000401730.5,1
ENST00000544278.2,1
ENST00000595231.5,1
ENST00000598441.6,1
ENST00000601065.5,1
ENST00000221466.10,1
ENST00000426395.7,1
ENST00000596975.5,1
ENST00000581150.6,1
ENST00000582888.8,1
ENST00000589739.3,1
ENST00000590943.6,1
ENST00000592727.3,1
ENST00000592787.2,1
ENST00000593012.1,1
ENST00000602676.6,1
ENST00000242770.9,1
ENST00000343587.9,1
ENST00000587230.6,1
ENST00000589083.5,1
ENST00000591843.1,1
ENST00000597793.5,1
ENST00000598325.5,1
ENST00000599732.5,1
ENST00000601093.5,1
ENST00000601612.5,1
ENST00000221561.12,1
ENST00000327141.9,1
ENST00000586742.5,1
ENST00000592414.1,1
ENST00000221576.4,1
ENST00000588234.6,1
ENST00000588841.1,1
ENST00000588858.5,1
ENST00000592760.1,1
ENST00000593274.1,1
ENST00000270538.8,1
ENST00000595831.5,1
ENST00000595876.5,1
ENST00000600000.1,1
ENST00000600748.5,1
ENST00000263384.12,1
ENST00000585831.5,1
ENST00000589852.5,1
ENST00000585603.6,1
ENST00000586420.5,1
ENST00000591824.5,1
ENST00000221784.8,1
ENST00000586035.1,1
ENST00000590247.7,1
ENST00000251453.8,1
ENST00000339471.8,1
ENST00000599539.5,1
ENST00000599705.1,1
ENST00000601390.1,1
ENST00000544017.5,1
ENST00000595961.5,1
ENST00000599794.5,1
ENST00000601358.5,1
ENST00000607714.6,1
ENST00000221801.8,1
ENST00000593503.5,1
ENST00000595545.5,1
ENST00000356487.11,1
ENST00000415930.8,1
ENST00000586077.1,1
ENST00000586392.1,1
ENST00000586425.2,1
ENST00000588991.7,1
ENST00000643067.1,1
ENST00000647446.1,1
ENST00000221855.8,1
ENST00000468156.1,1
ENST00000585746.1,1
ENST00000586868.1,1
ENST00000651435.1,1
ENST00000221859.9,1
ENST00000585842.5,1
ENST00000586439.1,1
ENST00000586789.5,1
ENST00000589069.1,1
ENST00000589591.5,1
ENST00000592962.5,1
ENST00000434726.6,1
ENST00000542575.6,1
ENST00000593713.2,1
ENST00000594991.5,1
ENST00000713951.1,1
ENST00000291281.9,1
ENST00000433867.5,1
ENST00000597390.5,1
ENST00000600194.5,1
ENST00000601806.5,1
ENST00000602155.5,1
ENST00000263367.7,1
ENST00000352456.7,1
ENST00000392006.8,1
ENST00000595018.5,1
ENST00000602130.5,1
ENST00000221943.14,1
ENST00000438807.7,1
ENST00000589503.1,1
ENST00000592922.6,1
ENST00000221975.6,1
ENST00000593863.5,1
ENST00000598261.2,1
ENST00000598466.5,1
ENST00000598742.6,1
ENST00000600467.6,1
ENST00000601492.5,1
ENST00000246802.10,1
ENST00000594182.1,1
ENST00000597985.5,1
ENST00000598959.5,1
ENST00000600410.5,1
ENST00000309244.9,1
ENST00000354232.8,1
ENST00000359435.8,1
ENST00000598188.6,1
ENST00000601043.5,1
ENST00000600292.5,1
ENST00000330720.7,1
ENST00000597017.5,1
ENST00000391881.7,1
ENST00000427476.4,1
ENST00000493260.5,1
ENST00000641098.1,1
ENST00000704950.1,1
ENST00000519332.5,1
ENST00000519646.5,1
ENST00000520007.5,1
ENST00000520015.5,1
ENST00000522431.5,1
ENST00000651546.1,1
ENST00000354882.10,1
ENST00000447337.5,1
ENST00000585722.1,1
ENST00000586218.5,1
ENST00000586590.5,1
ENST00000586956.5,1
ENST00000588560.5,1
ENST00000589555.5,1
ENST00000593256.6,1
ENST00000251473.9,1
ENST00000591608.2,1
ENST00000688289.1,1
ENST00000316273.11,1
ENST00000402551.5,1
ENST00000545387.6,1
ENST00000322088.11,1
ENST00000391791.4,1
ENST00000454220.7,1
ENST00000462990.5,1
ENST00000703395.1,1
ENST00000703397.1,1
ENST00000703398.1,1
ENST00000703423.1,1
ENST00000222190.9,1
ENST00000596731.7,1
ENST00000222247.10,1
ENST00000597648.5,1
ENST00000599870.1,1
ENST00000262812.9,1
ENST00000349893.8,1
ENST00000379026.6,1
ENST00000402764.6,1
ENST00000403402.1,1
ENST00000479824.5,1
ENST00000222284.10,1
ENST00000392204.6,1
ENST00000392205.2,1
ENST00000477168.6,1
ENST00000593027.6,1
ENST00000595467.1,1
ENST00000599895.1,1
ENST00000222305.8,1
ENST00000343550.9,1
ENST00000594264.1,1
ENST00000595068.5,1
ENST00000599471.5,1
ENST00000600341.5,1
ENST00000222307.9,1
ENST00000539106.5,1
ENST00000540691.5,1
ENST00000595073.5,1
ENST00000601630.5,1
ENST00000602094.5,1
ENST00000222308.8,1
ENST00000544835.7,1
ENST00000597960.7,1
ENST00000608443.6,1
ENST00000247001.10,1
ENST00000587119.5,1
ENST00000588731.6,1
ENST00000222543.11,1
ENST00000650573.1,1
ENST00000406890.6,1
ENST00000678116.1,1
ENST00000308153.9,1
ENST00000349299.7,1
ENST00000350771.7,1
ENST00000381124.9,1
ENST00000341049.7,1
ENST00000393470.1,1
ENST00000456473.5,1
ENST00000262177.9,1
ENST00000429029.6,1
ENST00000443280.5,1
ENST00000459889.5,1
ENST00000487480.1,1
ENST00000469123.5,1
ENST00000498107.5,1
ENST00000265393.10,1
ENST00000396319.7,1
ENST00000409980.5,1
ENST00000416801.6,1
ENST00000433216.6,1
ENST00000457186.2,1
ENST00000543117.5,1
ENST00000335866.7,1
ENST00000398810.6,1
ENST00000398812.6,1
ENST00000401949.6,1
ENST00000402578.5,1
ENST00000644769.1,1
ENST00000674851.1,1
ENST00000675886.1,1
ENST00000676259.1,1
ENST00000248553.7,1
ENST00000429938.1,1
ENST00000674560.1,1
ENST00000674638.1,1
ENST00000674965.1,1
ENST00000675226.1,1
ENST00000675538.1,1
ENST00000675624.1,1
ENST00000222969.10,1
ENST00000403633.6,1
ENST00000431419.1,1
ENST00000456893.6,1
ENST00000360876.9,1
ENST00000397011.2,1
ENST00000465670.1,1
ENST00000468611.5,1
ENST00000475415.5,1
ENST00000339737.6,1
ENST00000343985.8,1
ENST00000356714.6,1
ENST00000397046.5,1
ENST00000397048.5,1
ENST00000397049.2,1
ENST00000223029.8,1
ENST00000395236.2,1
ENST00000400479.6,1
ENST00000348127.11,1
ENST00000496200.5,1
ENST00000223084.7,1
ENST00000409292.5,1
ENST00000409782.5,1
ENST00000409987.5,1
ENST00000410044.5,1
ENST00000450169.7,1
ENST00000223127.8,1
ENST00000454310.5,1
ENST00000223129.8,1
ENST00000396682.6,1
ENST00000305105.3,1
ENST00000461205.5,1
ENST00000485387.1,1
ENST00000492315.5,1
ENST00000262570.10,1
ENST00000457942.1,1
ENST00000223321.9,1
ENST00000436986.5,1
ENST00000677139.1,1
ENST00000678407.1,1
ENST00000223324.3,1
ENST00000432845.1,1
ENST00000223336.11,1
ENST00000310564.10,1
ENST00000265523.9,1
